Date,ZIP Code,Model Year,Fuel,Make,Duty,Vehicles,ZIP,latitude,longitude
12/31/2023,91423,2017,Battery Electric,OTHER/UNK,Light,12,91423,34.1491873,-118.4323795
12/31/2023,90262,2017,Battery Electric,OTHER/UNK,Light,14,90262,33.9238313,-118.2013519
12/31/2023,90278,2017,Battery Electric,OTHER/UNK,Light,18,90278,33.8736054,-118.3702644
12/31/2023,91204,2014,Battery Electric,OTHER/UNK,Light,5,91204,34.135557,-118.26094
12/31/2023,90623,2013,Battery Electric,OTHER/UNK,Light,4,90623,33.8503602,-118.0408728
12/31/2023,90032,2013,Battery Electric,OTHER/UNK,Light,8,90032,34.0793131,-118.1783356
12/31/2023,90505,2014,Battery Electric,OTHER/UNK,Light,10,90505,33.8090206,-118.3477571
12/31/2023,90706,2023,Battery Electric,FORD,Light,15,90706,33.8880236,-118.1270875
12/31/2023,90807,2023,Battery Electric,FORD,Light,16,90807,33.8309693,-118.1811384
12/31/2023,91401,2022,Battery Electric,OTHER/UNK,Light,65,91401,34.178044,-118.4318859
12/31/2023,91436,2023,Battery Electric,MERCEDES-BENZ,Light,83,91436,34.1521532,-118.4905353
12/31/2023,90660,2024,Battery Electric,OTHER/UNK,Light,11,90660,33.9887026,-118.0910637
12/31/2023,90094,2018,Battery Electric,TESLA,Light,54,90094,33.9752679,-118.4182681
12/31/2023,90504,2018,Battery Electric,TESLA,Light,46,90504,33.8669375,-118.3313538
12/31/2023,90035,2018,Battery Electric,TESLA,Light,37,90035,34.0514263,-118.3857654
12/31/2023,90503,2018,Battery Electric,TESLA,Light,90,90503,33.8408874,-118.353771
12/31/2023,90278,2019,Battery Electric,TESLA,Light,89,90278,33.8736054,-118.3702644
12/31/2023,90065,2019,Battery Electric,TESLA,Light,52,90065,34.1086636,-118.2281108
12/31/2023,91316,2019,Battery Electric,TESLA,Light,31,91316,34.1583267,-118.5165848
12/31/2023,90260,2019,Battery Electric,TESLA,Light,19,90260,33.8876659,-118.3495258
12/31/2023,90044,2019,Battery Electric,TESLA,Light,17,90044,33.9526526,-118.2920125
12/31/2023,90604,2019,Battery Electric,TESLA,Light,25,90604,33.9300832,-118.0122315
12/31/2023,91602,2020,Battery Electric,TESLA,Light,48,91602,34.1508283,-118.3662569
12/31/2023,90043,2021,Battery Electric,TESLA,Light,108,90043,33.9887679,-118.3352594
12/31/2023,91001,2021,Battery Electric,TESLA,Light,141,91001,34.1951937,-118.138598
12/31/2023,90015,2021,Battery Electric,TESLA,Light,93,90015,34.0393093,-118.2662548
12/31/2023,91101,2021,Battery Electric,TESLA,Light,64,91101,34.1467715,-118.1389217
12/31/2023,91776,2021,Battery Electric,TESLA,Light,84,91776,34.0898428,-118.0951733
12/31/2023,90027,2021,Battery Electric,TESLA,Light,171,90027,34.1251712,-118.2904963
12/31/2023,90291,2021,Battery Electric,TESLA,Light,157,90291,33.9932838,-118.4652299
12/31/2023,91604,2021,Battery Electric,TESLA,Light,274,91604,34.1398679,-118.3942729
12/31/2023,91776,2022,Battery Electric,TESLA,Light,209,91776,34.0898428,-118.0951733
12/31/2023,90220,2022,Battery Electric,TESLA,Light,19,90220,33.8805843,-118.2359355
12/31/2023,90278,2023,Battery Electric,TESLA,Light,479,90278,33.8736054,-118.3702644
12/31/2023,90640,2023,Battery Electric,TESLA,Light,225,90640,34.0150099,-118.1110508
12/31/2023,90020,2023,Battery Electric,TESLA,Light,194,90020,34.0663822,-118.3098315
12/31/2023,90029,2023,Battery Electric,TESLA,Light,82,90029,34.0898749,-118.2946307
12/31/2023,91506,2023,Battery Electric,TESLA,Light,132,91506,34.1713096,-118.3238268
12/31/2023,91502,2018,Battery Electric,TESLA,Light,11,91502,34.1768368,-118.3093604
12/31/2023,91402,2019,Battery Electric,TESLA,Light,18,91402,34.22409,-118.4448119
12/31/2023,90056,2021,Battery Electric,TESLA,Light,56,90056,33.9935808,-118.3688386
12/31/2023,90015,2018,Battery Electric,TESLA,Light,21,90015,34.0393093,-118.2662548
12/31/2023,91405,2020,Battery Electric,TESLA,Light,13,91405,34.2015494,-118.4487208
12/31/2023,91601,2010,Battery Electric,OTHER/UNK,Light,1,91601,34.1682712,-118.3722557
12/31/2023,91746,2013,Battery Electric,OTHER/UNK,Light,1,91746,34.0439099,-117.987809
12/31/2023,90069,2012,Battery Electric,OTHER/UNK,Light,3,90069,34.0939535,-118.3815305
12/31/2023,90024,2016,Battery Electric,TESLA,Light,16,90024,34.0656447,-118.4352837
12/31/2023,90049,2017,Battery Electric,TESLA,Light,84,90049,34.0874991,-118.4897746
12/31/2023,90018,2016,Battery Electric,OTHER/UNK,Light,14,90018,34.028632,-118.3173467
12/31/2023,90606,2017,Battery Electric,OTHER/UNK,Light,6,90606,33.9773953,-118.0660829
12/31/2023,91605,2015,Battery Electric,OTHER/UNK,Light,10,91605,34.2069664,-118.4006571
12/31/2023,90046,2016,Battery Electric,TESLA,Light,15,90046,34.1075914,-118.365712
12/31/2023,91008,2016,Battery Electric,OTHER/UNK,Light,2,91008,34.1536308,-117.9685428
12/31/2023,90291,2018,Battery Electric,TESLA,Light,94,90291,33.9932838,-118.4652299
12/31/2023,90640,2018,Battery Electric,OTHER/UNK,Light,9,90640,34.0150099,-118.1110508
12/31/2023,90293,2015,Battery Electric,OTHER/UNK,Light,12,90293,33.9464576,-118.441095
12/31/2023,91607,2015,Battery Electric,OTHER/UNK,Light,13,91607,34.1663458,-118.399864
12/31/2023,90061,2016,Battery Electric,OTHER/UNK,Light,5,90061,33.9203522,-118.2739342
12/31/2023,90293,2020,Battery Electric,OTHER/UNK,Light,9,90293,33.9464576,-118.441095
12/31/2023,90245,2015,Battery Electric,OTHER/UNK,Light,13,90245,33.9170892,-118.4015267
12/31/2023,90201,2016,Battery Electric,OTHER/UNK,Light,3,90201,33.9711193,-118.1709231
12/31/2023,90713,2015,Battery Electric,OTHER/UNK,Light,5,90713,33.8480221,-118.1127458
12/31/2023,90701,2015,Battery Electric,OTHER/UNK,Light,2,90701,33.8676054,-118.0806306
12/31/2023,90042,2021,Battery Electric,TESLA,Light,126,90042,34.1147494,-118.1919645
12/31/2023,91331,2021,Battery Electric,TESLA,Light,94,91331,34.2560278,-118.4193967
12/31/2023,90061,2020,Battery Electric,OTHER/UNK,Light,11,90061,33.9203522,-118.2739342
12/31/2023,91011,2022,Battery Electric,RIVIAN,Light,11,91011,34.2175576,-118.2034276
12/31/2023,90064,2023,Battery Electric,RIVIAN,Light,16,90064,34.0358208,-118.4265006
12/31/2023,91007,2023,Battery Electric,TESLA,Light,487,91007,34.1283836,-118.0481766
12/31/2023,91803,2022,Battery Electric,TESLA,Light,134,91803,34.0748784,-118.1462429
12/31/2023,90250,2012,Battery Electric,OTHER/UNK,Light,3,90250,33.9138121,-118.3499512
12/31/2023,91803,2012,Battery Electric,OTHER/UNK,Light,4,91803,34.0748784,-118.1462429
12/31/2023,90066,2011,Battery Electric,OTHER/UNK,Light,4,90066,34.0016696,-118.4310061
12/31/2023,90640,2012,Battery Electric,OTHER/UNK,Light,4,90640,34.0150099,-118.1110508
12/31/2023,90503,2011,Battery Electric,OTHER/UNK,Light,4,90503,33.8408874,-118.353771
12/31/2023,90001,2011,Battery Electric,OTHER/UNK,Light,2,90001,33.9736648,-118.2490388
12/31/2023,90045,2023,Battery Electric,HYUNDAI,Light,1072,90045,33.9530094,-118.4002981
12/31/2023,91101,2020,Battery Electric,OTHER/UNK,Light,16,91101,34.1467715,-118.1389217
12/31/2023,90808,2022,Battery Electric,HYUNDAI,Light,17,90808,33.8240614,-118.1123209
12/31/2023,90710,2024,Battery Electric,OTHER/UNK,Light,6,90710,33.7980659,-118.2992177
12/31/2023,91401,2023,Battery Electric,HYUNDAI,Light,20,91401,34.178044,-118.4318859
12/31/2023,90240,2024,Battery Electric,OTHER/UNK,Light,8,90240,33.9563764,-118.1180141
12/31/2023,90006,2023,Battery Electric,HYUNDAI,Light,23,90006,34.0480942,-118.2940452
12/31/2023,90631,2020,Battery Electric,OTHER/UNK,Light,21,90631,33.9426577,-117.9512598
12/31/2023,91607,2022,Battery Electric,KIA,Light,14,91607,34.1663458,-118.399864
12/31/2023,90638,2022,Battery Electric,KIA,Light,13,90638,33.9023657,-118.0090907
12/31/2023,90018,2019,Battery Electric,OTHER/UNK,Light,14,90018,34.028632,-118.3173467
12/31/2023,91790,2020,Battery Electric,OTHER/UNK,Light,10,91790,34.0672293,-117.9378608
12/31/2023,90240,2017,Battery Electric,OTHER/UNK,Light,11,90240,33.9563764,-118.1180141
12/31/2023,90712,2017,Battery Electric,OTHER/UNK,Light,25,90712,33.848954,-118.1468692
12/31/2023,90212,2016,Battery Electric,OTHER/UNK,Light,18,90212,34.0621605,-118.4018817
12/31/2023,90706,2024,Battery Electric,OTHER/UNK,Light,9,90706,33.8880236,-118.1270875
12/31/2023,90049,2023,Battery Electric,AUDI,Light,44,90049,34.0874991,-118.4897746
12/31/2023,90024,2024,Battery Electric,BMW,Light,12,90024,34.0656447,-118.4352837
12/31/2023,90505,2024,Battery Electric,OTHER/UNK,Light,18,90505,33.8090206,-118.3477571
12/31/2023,91602,2024,Battery Electric,OTHER/UNK,Light,23,91602,34.1508283,-118.3662569
12/31/2023,90278,2014,Battery Electric,OTHER/UNK,Light,10,90278,33.8736054,-118.3702644
12/31/2023,90805,2014,Battery Electric,OTHER/UNK,Light,10,90805,33.8649374,-118.1805268
12/31/2023,90010,2015,Battery Electric,OTHER/UNK,Light,1,90010,34.0620783,-118.3131861
12/31/2023,90023,2015,Battery Electric,OTHER/UNK,Light,3,90023,34.022638,-118.1998873
12/31/2023,91016,2023,Battery Electric,BMW,Light,13,91016,34.1524939,-118.0006547
12/31/2023,91010,2024,Battery Electric,OTHER/UNK,Light,7,91010,34.1411345,-117.9591773
12/31/2023,90402,2014,Battery Electric,OTHER/UNK,Light,10,90402,34.0349647,-118.5046657
12/31/2023,91006,2013,Battery Electric,OTHER/UNK,Light,5,91006,34.1351722,-118.0266625
12/31/2023,90019,2024,Battery Electric,OTHER/UNK,Light,28,90019,34.0486264,-118.3388842
12/31/2023,91020,2016,Battery Electric,OTHER/UNK,Light,2,91020,34.2113702,-118.2306878
12/31/2023,90019,2019,Battery Electric,OTHER/UNK,Light,27,90019,34.0486264,-118.3388842
12/31/2023,90272,2019,Battery Electric,OTHER/UNK,Light,24,90272,34.0793554,-118.5444933
12/31/2023,91104,2017,Battery Electric,OTHER/UNK,Light,33,91104,34.1676428,-118.1234329
12/31/2023,90047,2017,Battery Electric,OTHER/UNK,Light,13,90047,33.9545377,-118.3090195
12/31/2023,90292,2013,Battery Electric,OTHER/UNK,Light,9,90292,33.977027,-118.4496027
12/31/2023,91770,2022,Battery Electric,FORD,Light,20,91770,34.0639147,-118.08359
12/31/2023,90036,2019,Battery Electric,CHEVROLET,Light,13,90036,34.070178,-118.3497584
12/31/2023,90025,2022,Battery Electric,CHEVROLET,Light,14,90025,34.0455351,-118.4458117
12/31/2023,90014,2020,Battery Electric,OTHER/UNK,Light,19,90014,34.0430056,-118.2518996
12/31/2023,90601,2020,Battery Electric,CHEVROLET,Light,16,90601,34.0078375,-118.032873
12/31/2023,90503,2023,Battery Electric,CHEVROLET,Light,18,90503,33.8408874,-118.353771
12/31/2023,90805,2024,Battery Electric,OTHER/UNK,Light,3,90805,33.8649374,-118.1805268
12/31/2023,91207,2024,Battery Electric,OTHER/UNK,Light,10,91207,34.1687058,-118.2447599
12/31/2023,90026,2013,Battery Electric,OTHER/UNK,Light,11,90026,34.0788503,-118.2637062
12/31/2023,90606,2014,Battery Electric,OTHER/UNK,Light,6,90606,33.9773953,-118.0660829
12/31/2023,90001,2013,Battery Electric,OTHER/UNK,Light,4,90001,33.9736648,-118.2490388
12/31/2023,91770,2015,Battery Electric,OTHER/UNK,Light,11,91770,34.0639147,-118.08359
12/31/2023,91007,2014,Battery Electric,OTHER/UNK,Light,9,91007,34.1283836,-118.0481766
12/31/2023,91106,2015,Battery Electric,OTHER/UNK,Light,5,91106,34.1385709,-118.1282505
12/31/2023,91732,2015,Battery Electric,OTHER/UNK,Light,5,91732,34.0724071,-118.0145239
12/31/2023,90049,2013,Battery Electric,OTHER/UNK,Light,4,90049,34.0874991,-118.4897746
12/31/2023,91502,2015,Battery Electric,OTHER/UNK,Light,2,91502,34.1768368,-118.3093604
12/31/2023,90042,2020,Battery Electric,OTHER/UNK,Light,18,90042,34.1147494,-118.1919645
12/31/2023,91016,2021,Battery Electric,OTHER/UNK,Light,21,91016,34.1524939,-118.0006547
12/31/2023,90291,2020,Battery Electric,OTHER/UNK,Light,30,90291,33.9932838,-118.4652299
12/31/2023,90242,2020,Battery Electric,OTHER/UNK,Light,9,90242,33.9220933,-118.1416696
12/31/2023,91352,2018,Battery Electric,OTHER/UNK,Light,7,91352,34.2318387,-118.3660143
12/31/2023,91205,2020,Battery Electric,OTHER/UNK,Light,12,91205,34.1367762,-118.2433999
12/31/2023,90715,2019,Battery Electric,OTHER/UNK,Light,15,90715,33.8403268,-118.0788295
12/31/2023,91331,2020,Battery Electric,OTHER/UNK,Light,7,91331,34.2560278,-118.4193967
12/31/2023,90036,2023,Battery Electric,VOLKSWAGEN,Light,20,90036,34.070178,-118.3497584
12/31/2023,90034,2023,Battery Electric,VOLKSWAGEN,Light,22,90034,34.0306239,-118.3993545
12/31/2023,91606,2023,Battery Electric,VOLKSWAGEN,Light,13,91606,34.1865232,-118.3886066
12/31/2023,91411,2023,Battery Electric,VOLKSWAGEN,Light,12,91411,34.1785171,-118.4596299
12/31/2023,91108,2012,Battery Electric,OTHER/UNK,Light,3,91108,34.1223356,-118.1135671
12/31/2023,91040,2012,Battery Electric,OTHER/UNK,Light,5,91040,34.2586303,-118.3346126
12/31/2023,90650,2012,Battery Electric,OTHER/UNK,Light,5,90650,33.907022,-118.0825014
12/31/2023,90602,2017,Battery Electric,OTHER/UNK,Light,7,90602,33.9731812,-118.0233672
12/31/2023,90631,2021,Battery Electric,FORD,Light,11,90631,33.9426577,-117.9512598
12/31/2023,90064,2022,Battery Electric,FORD,Light,11,90064,34.0358208,-118.4265006
12/31/2023,90011,2021,Battery Electric,OTHER/UNK,Light,5,90011,34.0069108,-118.2585708
12/31/2023,91001,2022,Battery Electric,FORD,Light,11,91001,34.1951937,-118.138598
12/31/2023,90069,2022,Battery Electric,FORD,Light,12,90069,34.0939535,-118.3815305
12/31/2023,90095,2016,Battery Electric,OTHER/UNK,Heavy,1,90095,34.0711826,-118.4434044
12/31/2023,91006,2023,Battery Electric,MERCEDES-BENZ,Light,111,91006,34.1351722,-118.0266625
12/31/2023,91606,2023,Battery Electric,MERCEDES-BENZ,Light,64,91606,34.1865232,-118.3886066
12/31/2023,91403,2018,Battery Electric,TESLA,Light,121,91403,34.1472054,-118.4630822
12/31/2023,91214,2018,Battery Electric,TESLA,Light,64,91214,34.2375495,-118.2478097
12/31/2023,90293,2018,Battery Electric,TESLA,Light,43,90293,33.9464576,-118.441095
12/31/2023,91016,2018,Battery Electric,TESLA,Light,61,91016,34.1524939,-118.0006547
12/31/2023,90502,2019,Battery Electric,TESLA,Light,13,90502,33.835024,-118.2929072
12/31/2023,90503,2019,Battery Electric,TESLA,Light,51,90503,33.8408874,-118.353771
12/31/2023,91105,2019,Battery Electric,TESLA,Light,36,91105,34.1404996,-118.1671245
12/31/2023,90631,2019,Battery Electric,TESLA,Light,49,90631,33.9426577,-117.9512598
12/31/2023,90242,2019,Battery Electric,TESLA,Light,24,90242,33.9220933,-118.1416696
12/31/2023,90746,2019,Battery Electric,TESLA,Light,21,90746,33.8585119,-118.2551634
12/31/2023,91101,2019,Battery Electric,TESLA,Light,17,91101,34.1467715,-118.1389217
12/31/2023,91605,2019,Battery Electric,TESLA,Light,22,91605,34.2069664,-118.4006571
12/31/2023,90302,2019,Battery Electric,TESLA,Light,12,90302,33.9747266,-118.3556587
12/31/2023,91744,2020,Battery Electric,TESLA,Light,33,91744,34.0291216,-117.9373459
12/31/2023,91030,2020,Battery Electric,TESLA,Light,59,91030,34.1103024,-118.1574383
12/31/2023,90049,2020,Battery Electric,TESLA,Light,181,90049,34.0874991,-118.4897746
12/31/2023,91423,2021,Battery Electric,TESLA,Light,233,91423,34.1491873,-118.4323795
12/31/2023,91406,2021,Battery Electric,TESLA,Light,110,91406,34.1978905,-118.4899087
12/31/2023,91316,2021,Battery Electric,TESLA,Light,200,91316,34.1583267,-118.5165848
12/31/2023,90048,2021,Battery Electric,TESLA,Light,150,90048,34.0728769,-118.3726545
12/31/2023,90701,2021,Battery Electric,TESLA,Light,40,90701,33.8676054,-118.0806306
12/31/2023,91770,2022,Battery Electric,TESLA,Light,267,91770,34.0639147,-118.08359
12/31/2023,90004,2022,Battery Electric,TESLA,Light,185,90004,34.0762187,-118.3109634
12/31/2023,90606,2023,Battery Electric,TESLA,Light,65,90606,33.9773953,-118.0660829
12/31/2023,90810,2019,Battery Electric,TESLA,Light,11,90810,33.8190582,-118.220959
12/31/2023,91352,2019,Battery Electric,TESLA,Light,20,91352,34.2318387,-118.3660143
12/31/2023,90033,2022,Battery Electric,TESLA,Light,12,90033,34.051189,-118.2116184
12/31/2023,91006,2013,Battery Electric,TESLA,Light,11,91006,34.1351722,-118.0266625
12/31/2023,90230,2012,Battery Electric,OTHER/UNK,Light,5,90230,33.9969705,-118.3947783
12/31/2023,90292,2016,Battery Electric,TESLA,Light,15,90292,33.977027,-118.4496027
12/31/2023,91436,2016,Battery Electric,TESLA,Light,29,91436,34.1521532,-118.4905353
12/31/2023,90067,2018,Battery Electric,TESLA,Light,33,90067,34.0564373,-118.4136903
12/31/2023,90068,2018,Battery Electric,TESLA,Light,97,90068,34.1279717,-118.3290444
12/31/2023,90272,2020,Battery Electric,TESLA,Light,153,90272,34.0793554,-118.5444933
12/31/2023,90077,2020,Battery Electric,TESLA,Light,64,90077,34.1054039,-118.4559539
12/31/2023,91505,2018,Battery Electric,OTHER/UNK,Light,29,91505,34.1758872,-118.3469255
12/31/2023,90278,2018,Battery Electric,TESLA,Light,191,90278,33.8736054,-118.3702644
12/31/2023,90077,2019,Battery Electric,OTHER/UNK,Light,26,90077,34.1054039,-118.4559539
12/31/2023,90048,2015,Battery Electric,OTHER/UNK,Light,7,90048,34.0728769,-118.3726545
12/31/2023,90277,2021,Battery Electric,TESLA,Light,227,90277,33.8296245,-118.3871662
12/31/2023,90040,2015,Battery Electric,OTHER/UNK,Light,1,90040,33.9931665,-118.1489007
12/31/2023,91501,2019,Battery Electric,OTHER/UNK,Light,10,91501,34.1947627,-118.2943134
12/31/2023,91214,2022,Battery Electric,TESLA,Light,272,91214,34.2375495,-118.2478097
12/31/2023,90046,2022,Battery Electric,TESLA,Light,360,90046,34.1075914,-118.365712
12/31/2023,91406,2022,Battery Electric,TESLA,Light,186,91406,34.1978905,-118.4899087
12/31/2023,90027,2022,Battery Electric,TESLA,Light,212,90027,34.1251712,-118.2904963
12/31/2023,91436,2014,Battery Electric,TESLA,Light,16,91436,34.1521532,-118.4905353
12/31/2023,90003,2016,Battery Electric,OTHER/UNK,Light,6,90003,33.9640773,-118.2736836
12/31/2023,90048,2018,Battery Electric,TESLA,Light,67,90048,34.0728769,-118.3726545
12/31/2023,91108,2018,Battery Electric,TESLA,Light,130,91108,34.1223356,-118.1135671
12/31/2023,90638,2021,Battery Electric,TESLA,Light,143,90638,33.9023657,-118.0090907
12/31/2023,91436,2020,Battery Electric,TESLA,Light,91,91436,34.1521532,-118.4905353
12/31/2023,91501,2020,Battery Electric,TESLA,Light,38,91501,34.1947627,-118.2943134
12/31/2023,91107,2020,Battery Electric,TESLA,Light,84,91107,34.1592511,-118.0868585
12/31/2023,90808,2020,Battery Electric,TESLA,Light,65,90808,33.8240614,-118.1123209
12/31/2023,91745,2021,Battery Electric,TESLA,Light,206,91745,33.9992497,-117.9722519
12/31/2023,90032,2020,Battery Electric,TESLA,Light,34,90032,34.0793131,-118.1783356
12/31/2023,90014,2016,Battery Electric,OTHER/UNK,Light,2,90014,34.0430056,-118.2518996
12/31/2023,90232,2021,Battery Electric,TESLA,Light,100,90232,34.0186473,-118.3915775
12/31/2023,90280,2021,Battery Electric,TESLA,Light,63,90280,33.9445044,-118.1925053
12/31/2023,90018,2021,Battery Electric,TESLA,Light,59,90018,34.028632,-118.3173467
12/31/2023,91733,2021,Battery Electric,TESLA,Light,49,91733,34.0454566,-118.0530828
12/31/2023,90631,2021,Battery Electric,TESLA,Light,184,90631,33.9426577,-117.9512598
12/31/2023,91352,2021,Battery Electric,TESLA,Light,60,91352,34.2318387,-118.3660143
12/31/2023,91030,2023,Battery Electric,TESLA,Light,292,91030,34.1103024,-118.1574383
12/31/2023,91607,2022,Battery Electric,TESLA,Light,187,91607,34.1663458,-118.399864
12/31/2023,90058,2022,Battery Electric,TESLA,Light,15,90058,34.0026125,-118.2144985
12/31/2023,91602,2023,Battery Electric,TESLA,Light,170,91602,34.1508283,-118.3662569
12/31/2023,91205,2022,Battery Electric,TESLA,Light,119,91205,34.1367762,-118.2433999
12/31/2023,90221,2022,Battery Electric,TESLA,Light,32,90221,33.8854542,-118.2061709
12/31/2023,90713,2022,Battery Electric,TESLA,Light,80,90713,33.8480221,-118.1127458
12/31/2023,90250,2023,Battery Electric,TESLA,Light,384,90250,33.9138121,-118.3499512
12/31/2023,90660,2023,Battery Electric,TESLA,Light,148,90660,33.9887026,-118.0910637
12/31/2023,91733,2022,Battery Electric,TESLA,Light,96,91733,34.0454566,-118.0530828
12/31/2023,90015,2022,Battery Electric,TESLA,Light,115,90015,34.0393093,-118.2662548
12/31/2023,91020,2022,Battery Electric,TESLA,Light,39,91020,34.2113702,-118.2306878
12/31/2023,90039,2022,Battery Electric,TESLA,Light,144,90039,34.1124562,-118.261548
12/31/2023,90716,2023,Battery Electric,TESLA,Light,28,90716,33.8304734,-118.0729587
12/31/2023,90014,2022,Battery Electric,TESLA,Light,35,90014,34.0430056,-118.2518996
12/31/2023,91706,2023,Battery Electric,TESLA,Light,362,91706,34.096216,-117.9686189
12/31/2023,90007,2022,Battery Electric,TESLA,Light,28,90007,34.0281645,-118.2848289
12/31/2023,90260,2022,Battery Electric,TESLA,Light,50,90260,33.8876659,-118.3495258
12/31/2023,90022,2022,Battery Electric,TESLA,Light,29,90022,34.024529,-118.1560593
12/31/2023,90716,2022,Battery Electric,OTHER/UNK,Light,7,90716,33.8304734,-118.0729587
12/31/2023,90049,2011,Battery Electric,OTHER/UNK,Light,3,90049,34.0874991,-118.4897746
12/31/2023,91006,2011,Battery Electric,OTHER/UNK,Light,4,91006,34.1351722,-118.0266625
12/31/2023,90026,2011,Battery Electric,OTHER/UNK,Light,4,90026,34.0788503,-118.2637062
12/31/2023,90242,2012,Battery Electric,OTHER/UNK,Light,1,90242,33.9220933,-118.1416696
12/31/2023,91605,2012,Battery Electric,OTHER/UNK,Light,1,91605,34.2069664,-118.4006571
12/31/2023,90260,2012,Battery Electric,OTHER/UNK,Light,1,90260,33.8876659,-118.3495258
